date,control point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,HKD2CNY,平均温度(°F),平均风速(knots),降水量(in)
4/30/2019,Man Kam To,Departure,3815,1661,47,5523,1.165,79.6,3.4,0
4/30/2019,Sha Tau Kok,Arrival,2891,1366,177,4434,1.165,79.6,3.4,0
4/30/2019,Sha Tau Kok,Departure,2911,849,85,3845,1.165,79.6,3.4,0
4/30/2019,Shenzhen Bay,Arrival,31337,27070,2350,60757,1.165,79.6,3.4,0
4/30/2019,Shenzhen Bay,Departure,29728,20107,1764,51599,1.165,79.6,3.4,0
4/30/2019,China Ferry Terminal,Arrival,2630,2159,1831,6620,1.165,79.6,3.4,0
4/30/2019,China Ferry Terminal,Departure,2112,2172,1926,6210,1.165,79.6,3.4,0
4/30/2019,Harbour Control,Arrival,6,0,92,98,1.165,79.6,3.4,0
4/30/2019,Harbour Control,Departure,1,0,14,15,1.165,79.6,3.4,0
4/30/2019,Kai Tak Cruise Terminal,Arrival,658,292,45,995,1.165,79.6,3.4,0
4/30/2019,Kai Tak Cruise Terminal,Departure,868,195,41,1104,1.165,79.6,3.4,0
4/30/2019,Macau Ferry Terminal,Arrival,9674,1874,5052,16600,1.165,79.6,3.4,0
4/30/2019,Macau Ferry Terminal,Departure,9539,1979,4449,15967,1.165,79.6,3.4,0
4/30/2019,Tuen Mun Ferry Terminal,Arrival,675,19,27,721,1.165,79.6,3.4,0
4/30/2019,Tuen Mun Ferry Terminal,Departure,597,6,20,623,1.165,79.6,3.4,0
5/1/2019,Airport,Arrival,35782,20271,28085,84138,1.165,75.9,4.2,0.83
5/1/2019,Airport,Departure,31266,20266,27935,79467,1.165,75.9,4.2,0.83
5/1/2019,Express Rail Link West Kowloon,Arrival,6887,47187,1720,55794,1.165,75.9,4.2,0.83
5/1/2019,Express Rail Link West Kowloon,Departure,5201,21496,1604,28301,1.165,75.9,4.2,0.83
5/1/2019,Hung Hom,Arrival,1683,3407,491,5581,1.165,75.9,4.2,0.83
5/1/2019,Hung Hom,Departure,1367,1542,502,3411,1.165,75.9,4.2,0.83
5/1/2019,Lo Wu,Arrival,84407,59994,1923,146324,1.165,75.9,4.2,0.83
5/1/2019,Lo Wu,Departure,70630,53777,1884,126291,1.165,75.9,4.2,0.83
5/1/2019,Lok Ma Chau Spur Line,Arrival,44831,56860,979,102670,1.165,75.9,4.2,0.83
5/1/2019,Lok Ma Chau Spur Line,Departure,39410,41499,678,81587,1.165,75.9,4.2,0.83
5/1/2019,Hong Kong-Zhuhai-Macao Bridge,Arrival,16878,17781,3724,38383,1.165,75.9,4.2,0.83
5/1/2019,Hong Kong-Zhuhai-Macao Bridge,Departure,15229,19389,4254,38872,1.165,75.9,4.2,0.83
5/1/2019,Lok Ma Chau,Arrival,26941,19661,1263,47865,1.165,75.9,4.2,0.83
5/1/2019,Lok Ma Chau,Departure,19443,10858,691,30992,1.165,75.9,4.2,0.83
5/1/2019,Man Kam To,Arrival,1525,5089,66,6680,1.165,75.9,4.2,0.83
5/1/2019,Man Kam To,Departure,1351,2575,18,3944,1.165,75.9,4.2,0.83
5/1/2019,Sha Tau Kok,Arrival,1952,2548,152,4652,1.165,75.9,4.2,0.83
5/1/2019,Sha Tau Kok,Departure,1735,1458,71,3264,1.165,75.9,4.2,0.83
5/1/2019,Shenzhen Bay,Arrival,27065,48123,2302,77490,1.165,75.9,4.2,0.83
5/1/2019,Shenzhen Bay,Departure,21906,31125,1355,54386,1.165,75.9,4.2,0.83
5/1/2019,China Ferry Terminal,Arrival,1871,3804,1665,7340,1.165,75.9,4.2,0.83
5/1/2019,China Ferry Terminal,Departure,1409,3009,1718,6136,1.165,75.9,4.2,0.83
5/1/2019,Harbour Control,Arrival,6,0,39,45,1.165,75.9,4.2,0.83
5/1/2019,Harbour Control,Departure,0,0,0,0,1.165,75.9,4.2,0.83
5/1/2019,Kai Tak Cruise Terminal,Arrival,869,196,35,1100,1.165,75.9,4.2,0.83
5/1/2019,Kai Tak Cruise Terminal,Departure,654,670,27,1351,1.165,75.9,4.2,0.83
5/1/2019,Macau Ferry Terminal,Arrival,9358,2874,4473,16705,1.165,75.9,4.2,0.83
5/1/2019,Macau Ferry Terminal,Departure,6895,2642,3823,13360,1.165,75.9,4.2,0.83
5/1/2019,Tuen Mun Ferry Terminal,Arrival,594,37,44,675,1.165,75.9,4.2,0.83
5/1/2019,Tuen Mun Ferry Terminal,Departure,532,33,28,593,1.165,75.9,4.2,0.83
5/2/2019,Airport,Arrival,25793,18458,27307,71558,1.1648,71.5,3,0.04
5/2/2019,Airport,Departure,24758,12761,24278,61797,1.1648,71.5,3,0.04
5/2/2019,Express Rail Link West Kowloon,Arrival,4837,38710,1607,45154,1.1648,71.5,3,0.04
5/2/2019,Express Rail Link West Kowloon,Departure,4512,28114,1109,33735,1.1648,71.5,3,0.04
5/2/2019,Hung Hom,Arrival,1337,2389,492,4218,1.1648,71.5,3,0.04
5/2/2019,Hung Hom,Departure,1543,2240,376,4159,1.1648,71.5,3,0.04
5/2/2019,Lo Wu,Arrival,69115,64926,2174,136215,1.1648,71.5,3,0.04
5/2/2019,Lo Wu,Departure,68197,80712,2302,151211,1.1648,71.5,3,0.04
5/2/2019,Lok Ma Chau Spur Line,Arrival,42030,68084,1026,111140,1.1648,71.5,3,0.04
5/2/2019,Lok Ma Chau Spur Line,Departure,41445,63463,939,105847,1.1648,71.5,3,0.04
5/2/2019,Hong Kong-Zhuhai-Macao Bridge,Arrival,8733,23286,2933,34952,1.1648,71.5,3,0.04
5/2/2019,Hong Kong-Zhuhai-Macao Bridge,Departure,8586,28437,3153,40176,1.1648,71.5,3,0.04
5/2/2019,Lok Ma Chau,Arrival,21332,16720,966,39018,1.1648,71.5,3,0.04
5/2/2019,Lok Ma Chau,Departure,18559,16763,932,36254,1.1648,71.5,3,0.04
5/2/2019,Man Kam To,Arrival,3542,5552,51,9145,1.1648,71.5,3,0.04
5/2/2019,Man Kam To,Departure,3703,3583,69,7355,1.1648,71.5,3,0.04
5/2/2019,Sha Tau Kok,Arrival,2403,2658,118,5179,1.1648,71.5,3,0.04
5/2/2019,Sha Tau Kok,Departure,2465,1946,96,4507,1.1648,71.5,3,0.04
5/2/2019,Shenzhen Bay,Arrival,24279,50809,1976,77064,1.1648,71.5,3,0.04
5/2/2019,Shenzhen Bay,Departure,23619,48160,1620,73399,1.1648,71.5,3,0.04
5/2/2019,China Ferry Terminal,Arrival,1552,3873,1652,7077,1.1648,71.5,3,0.04
5/2/2019,China Ferry Terminal,Departure,1699,4481,1910,8090,1.1648,71.5,3,0.04
5/2/2019,Harbour Control,Arrival,1,0,52,53,1.1648,71.5,3,0.04
5/2/2019,Harbour Control,Departure,3,0,35,38,1.1648,71.5,3,0.04
5/2/2019,Kai Tak Cruise Terminal,Arrival,653,670,34,1357,1.1648,71.5,3,0.04
5/2/2019,Kai Tak Cruise Terminal,Departure,549,687,43,1279,1.1648,71.5,3,0.04
5/2/2019,Macau Ferry Terminal,Arrival,7306,3958,4947,16211,1.1648,71.5,3,0.04
5/2/2019,Macau Ferry Terminal,Departure,7231,4316,4689,16236,1.1648,71.5,3,0.04
5/2/2019,Tuen Mun Ferry Terminal,Arrival,426,52,29,507,1.1648,71.5,3,0.04
5/2/2019,Tuen Mun Ferry Terminal,Departure,537,42,37,616,1.1648,71.5,3,0.04
5/3/2019,Airport,Arrival,21716,19456,27771,68943,1.165,71.6,3.8,0.61
5/3/2019,Airport,Departure,27917,15539,26252,69708,1.165,71.6,3.8,0.61
5/3/2019,Express Rail Link West Kowloon,Arrival,4740,35174,1793,41707,1.165,71.6,3.8,0.61
5/3/2019,Express Rail Link West Kowloon,Departure,5741,35264,1056,42061,1.165,71.6,3.8,0.61
5/3/2019,Hung Hom,Arrival,1639,2260,698,4597,1.165,71.6,3.8,0.61
5/3/2019,Hung Hom,Departure,1823,2868,372,5063,1.165,71.6,3.8,0.61
5/3/2019,Lo Wu,Arrival,69250,50563,1987,121800,1.165,71.6,3.8,0.61
5/3/2019,Lo Wu,Departure,78735,71630,2360,152725,1.165,71.6,3.8,0.61
5/3/2019,Lok Ma Chau Spur Line,Arrival,41399,54949,908,97256,1.165,71.6,3.8,0.61
5/3/2019,Lok Ma Chau Spur Line,Departure,46938,60150,1003,108091,1.165,71.6,3.8,0.61
5/3/2019,Hong Kong-Zhuhai-Macao Bridge,Arrival,9021,18567,3481,31069,1.165,71.6,3.8,0.61
5/3/2019,Hong Kong-Zhuhai-Macao Bridge,Departure,10719,23441,3620,37780,1.165,71.6,3.8,0.61
5/3/2019,Lok Ma Chau,Arrival,20105,11909,896,32910,1.165,71.6,3.8,0.61
5/3/2019,Lok Ma Chau,Departure,21927,20243,935,43105,1.165,71.6,3.8,0.61
5/3/2019,Man Kam To,Arrival,3604,5144,35,8783,1.165,71.6,3.8,0.61
5/3/2019,Man Kam To,Departure,3787,3606,83,7476,1.165,71.6,3.8,0.61
5/3/2019,Sha Tau Kok,Arrival,2515,2418,125,5058,1.165,71.6,3.8,0.61
5/3/2019,Sha Tau Kok,Departure,2724,1980,113,4817,1.165,71.6,3.8,0.61
5/3/2019,Shenzhen Bay,Arrival,24439,41360,1929,67728,1.165,71.6,3.8,0.61
5/3/2019,Shenzhen Bay,Departure,28730,52698,1755,83183,1.165,71.6,3.8,0.61
5/3/2019,China Ferry Terminal,Arrival,1810,3500,1804,7114,1.165,71.6,3.8,0.61
5/3/2019,China Ferry Terminal,Departure,2041,4627,2192,8860,1.165,71.6,3.8,0.61
5/3/2019,Harbour Control,Arrival,11,0,93,104,1.165,71.6,3.8,0.61
5/3/2019,Harbour Control,Departure,2,5,21,28,1.165,71.6,3.8,0.61
5/3/2019,Kai Tak Cruise Terminal,Arrival,967,2628,271,3866,1.165,71.6,3.8,0.61
5/3/2019,Kai Tak Cruise Terminal,Departure,2959,1379,477,4815,1.165,71.6,3.8,0.61
5/3/2019,Macau Ferry Terminal,Arrival,7928,3818,5882,17628,1.165,71.6,3.8,0.61
5/3/2019,Macau Ferry Terminal,Departure,8538,3830,4880,17248,1.165,71.6,3.8,0.61
5/3/2019,Tuen Mun Ferry Terminal,Arrival,431,81,43,555,1.165,71.6,3.8,0.61
5/3/2019,Tuen Mun Ferry Terminal,Departure,510,61,27,598,1.165,71.6,3.8,0.61
5/4/2019,Airport,Arrival,23936,27260,25096,76292,1.165,71.3,4.1,0.14
5/4/2019,Airport,Departure,25189,19613,28495,73297,1.165,71.3,4.1,0.14
5/4/2019,Express Rail Link West Kowloon,Arrival,4192,18881,1319,24392,1.165,71.3,4.1,0.14
5/4/2019,Express Rail Link West Kowloon,Departure,7542,38495,1195,47232,1.165,71.3,4.1,0.14
5/4/2019,Hung Hom,Arrival,1344,1186,550,3080,1.165,71.3,4.1,0.14
5/4/2019,Hung Hom,Departure,1942,3062,430,5434,1.165,71.3,4.1,0.14
5/4/2019,Lo Wu,Arrival,74296,28924,1939,105159,1.165,71.3,4.1,0.14
5/4/2019,Lo Wu,Departure,95441,45200,2051,142692,1.165,71.3,4.1,0.14
5/4/2019,Lok Ma Chau Spur Line,Arrival,40692,31577,633,72902,1.165,71.3,4.1,0.14
5/4/2019,Lok Ma Chau Spur Line,Departure,53223,38681,821,92725,1.165,71.3,4.1,0.14
5/4/2019,Hong Kong-Zhuhai-Macao Bridge,Arrival,11631,8534,4835,25000,1.165,71.3,4.1,0.14
5/4/2019,Hong Kong-Zhuhai-Macao Bridge,Departure,17603,12466,4663,34732,1.165,71.3,4.1,0.14
5/4/2019,Lok Ma Chau,Arrival,21940,6855,693,29488,1.165,71.3,4.1,0.14
5/4/2019,Lok Ma Chau,Departure,25398,17703,975,44076,1.165,71.3,4.1,0.14
5/4/2019,Man Kam To,Arrival,2007,3767,33,5807,1.165,71.3,4.1,0.14
5/4/2019,Man Kam To,Departure,2700,3360,65,6125,1.165,71.3,4.1,0.14
5/4/2019,Sha Tau Kok,Arrival,2027,1301,79,3407,1.165,71.3,4.1,0.14
5/4/2019,Sha Tau Kok,Departure,2501,1699,121,4321,1.165,71.3,4.1,0.14
5/4/2019,Shenzhen Bay,Arrival,22743,25627,1464,49834,1.165,71.3,4.1,0.14
5/4/2019,Shenzhen Bay,Departure,32048,43429,2010,77487,1.165,71.3,4.1,0.14
5/4/2019,China Ferry Terminal,Arrival,1723,1683,1977,5383,1.165,71.3,4.1,0.14
5/4/2019,China Ferry Terminal,Departure,2574,2881,2170,7625,1.165,71.3,4.1,0.14
5/4/2019,Harbour Control,Arrival,0,0,43,43,1.165,71.3,4.1,0.14
5/4/2019,Harbour Control,Departure,0,0,11,11,1.165,71.3,4.1,0.14
5/4/2019,Kai Tak Cruise Terminal,Arrival,720,371,21,1112,1.165,71.3,4.1,0.14
5/4/2019,Kai Tak Cruise Terminal,Departure,839,173,19,1031,1.165,71.3,4.1,0.14
5/4/2019,Macau Ferry Terminal,Arrival,8378,1864,6218,16460,1.165,71.3,4.1,0.14
5/4/2019,Macau Ferry Terminal,Departure,12059,1947,5189,19195,1.165,71.3,4.1,0.14
5/4/2019,Tuen Mun Ferry Terminal,Arrival,511,29,47,587,1.165,71.3,4.1,0.14
5/4/2019,Tuen Mun Ferry Terminal,Departure,723,23,38,784,1.165,71.3,4.1,0.14
5/5/2019,Airport,Arrival,34679,24310,23717,82706,1.165,71.4,2.5,0.79
5/5/2019,Airport,Departure,26117,15943,33975,76035,1.165,71.4,2.5,0.79
5/5/2019,Express Rail Link West Kowloon,Arrival,8229,11538,1304,21071,1.165,71.4,2.5,0.79
5/5/2019,Express Rail Link West Kowloon,Departure,5337,14835,1357,21529,1.165,71.4,2.5,0.79
5/5/2019,Hung Hom,Arrival,1955,1043,396,3394,1.165,71.4,2.5,0.79
5/5/2019,Hung Hom,Departure,1048,1170,356,2574,1.165,71.4,2.5,0.79
5/5/2019,Lo Wu,Arrival,94880,22753,1818,119451,1.165,71.4,2.5,0.79
5/5/2019,Lo Wu,Departure,68572,24963,2035,95570,1.165,71.4,2.5,0.79
5/5/2019,Lok Ma Chau Spur Line,Arrival,48991,19687,547,69225,1.165,71.4,2.5,0.79
5/5/2019,Lok Ma Chau Spur Line,Departure,38724,19611,795,59130,1.165,71.4,2.5,0.79
5/5/2019,Hong Kong-Zhuhai-Macao Bridge,Arrival,16424,6665,3986,27075,1.165,71.4,2.5,0.79
5/5/2019,Hong Kong-Zhuhai-Macao Bridge,Departure,11207,8062,5010,24279,1.165,71.4,2.5,0.79
5/5/2019,Lok Ma Chau,Arrival,27906,6069,675,34650,1.165,71.4,2.5,0.79
5/5/2019,Lok Ma Chau,Departure,18564,13092,1587,33243,1.165,71.4,2.5,0.79
5/5/2019,Man Kam To,Arrival,1899,1571,124,3594,1.165,71.4,2.5,0.79
5/5/2019,Man Kam To,Departure,1407,1391,35,2833,1.165,71.4,2.5,0.79
5/5/2019,Sha Tau Kok,Arrival,2523,960,73,3556,1.165,71.4,2.5,0.79
5/5/2019,Sha Tau Kok,Departure,1678,825,127,2630,1.165,71.4,2.5,0.79
5/5/2019,Shenzhen Bay,Arrival,34813,16479,1286,52578,1.165,71.4,2.5,0.79
5/5/2019,Shenzhen Bay,Departure,22756,22776,2231,47763,1.165,71.4,2.5,0.79
5/5/2019,China Ferry Terminal,Arrival,2273,1199,1368,4840,1.165,71.4,2.5,0.79
5/5/2019,China Ferry Terminal,Departure,1424,1402,1915,4741,1.165,71.4,2.5,0.79
5/5/2019,Harbour Control,Arrival,137,0,45,182,1.165,71.4,2.5,0.79
5/5/2019,Harbour Control,Departure,0,0,1,1,1.165,71.4,2.5,0.79
5/5/2019,Kai Tak Cruise Terminal,Arrival,3078,1185,422,4685,1.165,71.4,2.5,0.79
5/5/2019,Kai Tak Cruise Terminal,Departure,959,911,248,2118,1.165,71.4,2.5,0.79
5/5/2019,Macau Ferry Terminal,Arrival,11381,1042,4632,17055,1.165,71.4,2.5,0.79
5/5/2019,Macau Ferry Terminal,Departure,6979,1043,5038,13060,1.165,71.4,2.5,0.79
5/5/2019,Tuen Mun Ferry Terminal,Arrival,684,12,24,720,1.165,71.4,2.5,0.79
5/5/2019,Tuen Mun Ferry Terminal,Departure,485,25,35,545,1.165,71.4,2.5,0.79
5/11/2019,Airport,Arrival,27788,13946,22122,63856,1.1502,78.4,3,0
5/11/2019,Airport,Departure,48047,11291,21425,80763,1.1502,78.4,3,0
5/11/2019,Express Rail Link West Kowloon,Arrival,5712,33050,1361,40123,1.1502,78.4,3,0
5/11/2019,Express Rail Link West Kowloon,Departure,22668,24011,903,47582,1.1502,78.4,3,0
5/11/2019,Hung Hom,Arrival,1056,2025,370,3451,1.1502,78.4,3,0
5/11/2019,Hung Hom,Departure,3210,1800,242,5252,1.1502,78.4,3,0
5/11/2019,Lo Wu,Arrival,80688,49995,2056,132739,1.1502,78.4,3,0
5/11/2019,Lo Wu,Departure,138792,54384,1935,195111,1.1502,78.4,3,0
5/11/2019,Lok Ma Chau Spur Line,Arrival,45228,54593,973,100794,1.1502,78.4,3,0
5/11/2019,Lok Ma Chau Spur Line,Departure,72514,50181,874,123569,1.1502,78.4,3,0
5/11/2019,Hong Kong-Zhuhai-Macao Bridge,Arrival,12431,15448,6448,34327,1.1502,78.4,3,0
5/11/2019,Hong Kong-Zhuhai-Macao Bridge,Departure,29859,19660,5789,55308,1.1502,78.4,3,0
5/11/2019,Lok Ma Chau,Arrival,24314,14386,1154,39854,1.1502,78.4,3,0
5/11/2019,Lok Ma Chau,Departure,31585,14310,968,46863,1.1502,78.4,3,0
5/11/2019,Man Kam To,Arrival,1903,5717,65,7685,1.1502,78.4,3,0
5/11/2019,Man Kam To,Departure,3258,3303,49,6610,1.1502,78.4,3,0
5/11/2019,Sha Tau Kok,Arrival,2014,2192,167,4373,1.1502,78.4,3,0
5/11/2019,Sha Tau Kok,Departure,3737,1521,78,5336,1.1502,78.4,3,0
5/11/2019,Shenzhen Bay,Arrival,25817,43006,2256,71079,1.1502,78.4,3,0
5/11/2019,Shenzhen Bay,Departure,51941,41265,1734,94940,1.1502,78.4,3,0
5/11/2019,China Ferry Terminal,Arrival,1716,2153,1482,5351,1.1502,78.4,3,0
5/11/2019,China Ferry Terminal,Departure,4010,2442,1316,7768,1.1502,78.4,3,0
5/11/2019,Harbour Control,Arrival,2,0,51,53,1.1502,78.4,3,0
5/11/2019,Harbour Control,Departure,243,0,40,283,1.1502,78.4,3,0
5/11/2019,Kai Tak Cruise Terminal,Arrival,625,209,28,862,1.1502,78.4,3,0
5/11/2019,Kai Tak Cruise Terminal,Departure,788,299,21,1108,1.1502,78.4,3,0
5/11/2019,Macau Ferry Terminal,Arrival,9128,1602,4963,15693,1.1502,78.4,3,0
5/11/2019,Macau Ferry Terminal,Departure,14803,1637,4051,20491,1.1502,78.4,3,0
5/11/2019,Tuen Mun Ferry Terminal,Arrival,496,9,46,551,1.1502,78.4,3,0
5/11/2019,Tuen Mun Ferry Terminal,Departure,877,24,17,918,1.1502,78.4,3,0
5/12/2019,Airport,Arrival,33832,12382,19602,65816,1.1502,78.6,5.4,0
5/12/2019,Airport,Departure,37741,15363,26262,79366,1.1502,78.6,5.4,0
5/12/2019,Express Rail Link West Kowloon,Arrival,8428,18914,1048,28390,1.1502,78.6,5.4,0
5/12/2019,Express Rail Link West Kowloon,Departure,12988,27043,1470,41501,1.1502,78.6,5.4,0
5/12/2019,Hung Hom,Arrival,1663,885,262,2810,1.1502,78.6,5.4,0
5/12/2019,Hung Hom,Departure,1896,1830,349,4075,1.1502,78.6,5.4,0
5/12/2019,Lo Wu,Arrival,104208,32653,1744,138605,1.1502,78.6,5.4,0
5/12/2019,Lo Wu,Departure,113972,43301,2170,159443,1.1502,78.6,5.4,0
5/12/2019,Lok Ma Chau Spur Line,Arrival,58086,39080,651,97817,1.1502,78.6,5.4,0
5/12/2019,Lok Ma Chau Spur Line,Departure,69684,38986,869,109539,1.1502,78.6,5.4,0
5/12/2019,Hong Kong-Zhuhai-Macao Bridge,Arrival,23318,12004,5273,40595,1.1502,78.6,5.4,0
5/12/2019,Hong Kong-Zhuhai-Macao Bridge,Departure,35740,17541,6404,59685,1.1502,78.6,5.4,0
5/12/2019,Lok Ma Chau,Arrival,31503,12733,690,44926,1.1502,78.6,5.4,0
5/12/2019,Lok Ma Chau,Departure,26409,13636,1291,41336,1.1502,78.6,5.4,0
5/12/2019,Man Kam To,Arrival,1853,3520,76,5449,1.1502,78.6,5.4,0
5/12/2019,Man Kam To,Departure,1837,2380,42,4259,1.1502,78.6,5.4,0
5/12/2019,Sha Tau Kok,Arrival,2511,1398,89,3998,1.1502,78.6,5.4,0
5/12/2019,Sha Tau Kok,Departure,3070,1441,164,4675,1.1502,78.6,5.4,0
5/12/2019,Shenzhen Bay,Arrival,39253,26712,1447,67412,1.1502,78.6,5.4,0
5/12/2019,Shenzhen Bay,Departure,46049,32700,2355,81104,1.1502,78.6,5.4,0
5/12/2019,China Ferry Terminal,Arrival,2605,1508,1179,5292,1.1502,78.6,5.4,0
5/12/2019,China Ferry Terminal,Departure,4249,2114,1638,8001,1.1502,78.6,5.4,0
5/12/2019,Harbour Control,Arrival,1,1,73,75,1.1502,78.6,5.4,0
5/12/2019,Harbour Control,Departure,1,3,32,36,1.1502,78.6,5.4,0
5/12/2019,Kai Tak Cruise Terminal,Arrival,788,299,16,1103,1.1502,78.6,5.4,0
5/12/2019,Kai Tak Cruise Terminal,Departure,606,423,19,1048,1.1502,78.6,5.4,0
5/12/2019,Macau Ferry Terminal,Arrival,12837,1405,3693,17935,1.1502,78.6,5.4,0
5/12/2019,Macau Ferry Terminal,Departure,17411,1367,4235,23013,1.1502,78.6,5.4,0
5/12/2019,Tuen Mun Ferry Terminal,Arrival,706,20,33,759,1.1502,78.6,5.4,0
5/12/2019,Tuen Mun Ferry Terminal,Departure,1345,22,47,1414,1.1502,78.6,5.4,0
5/13/2019,Airport,Arrival,57982,11824,19576,89382,1.1413,77.2,2.6,0
5/13/2019,Airport,Departure,34117,12504,21855,68476,1.1413,77.2,2.6,0
5/13/2019,Express Rail Link West Kowloon,Arrival,26014,12578,904,39496,1.1413,77.2,2.6,0
5/13/2019,Express Rail Link West Kowloon,Departure,7068,11259,1023,19350,1.1413,77.2,2.6,0
5/13/2019,Hung Hom,Arrival,3946,1269,221,5436,1.1413,77.2,2.6,0
5/13/2019,Hung Hom,Departure,1567,906,266,2739,1.1413,77.2,2.6,0
5/13/2019,Lo Wu,Arrival,164915,24930,1539,191384,1.1413,77.2,2.6,0
5/13/2019,Lo Wu,Departure,92409,23377,1595,117381,1.1413,77.2,2.6,0
5/13/2019,Lok Ma Chau Spur Line,Arrival,89393,20282,580,110255,1.1413,77.2,2.6,0
5/13/2019,Lok Ma Chau Spur Line,Departure,58472,15957,594,75023,1.1413,77.2,2.6,0
5/13/2019,Hong Kong-Zhuhai-Macao Bridge,Arrival,45565,9184,4580,59329,1.1413,77.2,2.6,0
5/13/2019,Hong Kong-Zhuhai-Macao Bridge,Departure,19675,16100,5500,41275,1.1413,77.2,2.6,0
5/13/2019,Lok Ma Chau,Arrival,41186,10190,669,52045,1.1413,77.2,2.6,0
5/13/2019,Lok Ma Chau,Departure,23582,6896,1651,32129,1.1413,77.2,2.6,0
5/13/2019,Man Kam To,Arrival,2821,2341,41,5203,1.1413,77.2,2.6,0
5/13/2019,Man Kam To,Departure,1513,1219,30,2762,1.1413,77.2,2.6,0
5/13/2019,Sha Tau Kok,Arrival,4132,983,64,5179,1.1413,77.2,2.6,0
5/13/2019,Sha Tau Kok,Departure,2343,706,190,3239,1.1413,77.2,2.6,0
5/13/2019,Shenzhen Bay,Arrival,71230,17434,1196,89860,1.1413,77.2,2.6,0
5/13/2019,Shenzhen Bay,Departure,30648,16250,2102,49000,1.1413,77.2,2.6,0
5/13/2019,China Ferry Terminal,Arrival,5928,1243,835,8006,1.1413,77.2,2.6,0
5/13/2019,China Ferry Terminal,Departure,2301,1383,1296,4980,1.1413,77.2,2.6,0
5/13/2019,Harbour Control,Arrival,1,0,50,51,1.1413,77.2,2.6,0
5/13/2019,Harbour Control,Departure,0,0,0,0,1.1413,77.2,2.6,0
5/13/2019,Kai Tak Cruise Terminal,Arrival,2883,735,271,3889,1.1413,77.2,2.6,0
5/13/2019,Kai Tak Cruise Terminal,Departure,1141,339,94,1574,1.1413,77.2,2.6,0
5/13/2019,Macau Ferry Terminal,Arrival,20573,1258,3036,24867,1.1413,77.2,2.6,0
5/13/2019,Macau Ferry Terminal,Departure,9064,1193,3568,13825,1.1413,77.2,2.6,0
5/13/2019,Tuen Mun Ferry Terminal,Arrival,1691,19,18,1728,1.1413,77.2,2.6,0
5/13/2019,Tuen Mun Ferry Terminal,Departure,768,18,38,824,1.1413,77.2,2.6,0
6/7/2019,Airport,Arrival,29192,16494,27712,73398,1.1348,86,6,0
6/7/2019,Airport,Departure,44046,10497,21641,76184,1.1348,86,6,0
6/7/2019,Express Rail Link West Kowloon,Arrival,6296,34660,1988,42944,1.1348,86,6,0
6/7/2019,Express Rail Link West Kowloon,Departure,17585,18839,1135,37559,1.1348,86,6,0
6/7/2019,Hung Hom,Arrival,1096,2152,423,3671,1.1348,86,6,0
6/7/2019,Hung Hom,Departure,3073,1004,247,4324,1.1348,86,6,0
6/7/2019,Lo Wu,Arrival,88261,40486,1994,130741,1.1348,86,6,0
6/7/2019,Lo Wu,Departure,112966,39297,2226,154489,1.1348,86,6,0
6/7/2019,Lok Ma Chau Spur Line,Arrival,49950,40601,972,91523,1.1348,86,6,0
6/7/2019,Lok Ma Chau Spur Line,Departure,66871,32579,750,100200,1.1348,86,6,0
6/7/2019,Hong Kong-Zhuhai-Macao Bridge,Arrival,18916,10580,6677,36173,1.1348,86,6,0
6/7/2019,Hong Kong-Zhuhai-Macao Bridge,Departure,28581,11990,5788,46359,1.1348,86,6,0
6/7/2019,Lok Ma Chau,Arrival,28208,10681,1261,40150,1.1348,86,6,0
6/7/2019,Lok Ma Chau,Departure,28171,8303,837,37311,1.1348,86,6,0
6/7/2019,Man Kam To,Arrival,1344,3420,156,4920,1.1348,86,6,0
6/7/2019,Man Kam To,Departure,1977,2003,153,4133,1.1348,86,6,0
6/7/2019,Sha Tau Kok,Arrival,1929,1590,170,3689,1.1348,86,6,0
6/7/2019,Sha Tau Kok,Departure,3018,1061,71,4150,1.1348,86,6,0
6/7/2019,Shenzhen Bay,Arrival,28622,33683,2212,64517,1.1348,86,6,0
6/7/2019,Shenzhen Bay,Departure,46100,26397,1566,74063,1.1348,86,6,0
6/7/2019,China Ferry Terminal,Arrival,1964,2346,2029,6339,1.1348,86,6,0
6/7/2019,China Ferry Terminal,Departure,3618,2100,1714,7432,1.1348,86,6,0
6/7/2019,Harbour Control,Arrival,1,0,81,82,1.1348,86,6,0
6/7/2019,Harbour Control,Departure,0,0,7,7,1.1348,86,6,0
6/7/2019,Kai Tak Cruise Terminal,Arrival,1317,1941,1107,4365,1.1348,86,6,0
6/7/2019,Kai Tak Cruise Terminal,Departure,2460,1584,928,4972,1.1348,86,6,0
6/7/2019,Macau Ferry Terminal,Arrival,11721,2052,5894,19667,1.1348,86,6,0
6/7/2019,Macau Ferry Terminal,Departure,12697,1663,4586,18946,1.1348,86,6,0
6/7/2019,Tuen Mun Ferry Terminal,Arrival,776,24,75,875,1.1348,86,6,0
6/7/2019,Tuen Mun Ferry Terminal,Departure,838,22,34,894,1.1348,86,6,0
6/8/2019,Airport,Arrival,36398,12210,22462,71070,1.1348,86.5,8.9,0
6/8/2019,Airport,Departure,30589,11664,25156,67409,1.1348,86.5,8.9,0
6/8/2019,Express Rail Link West Kowloon,Arrival,7510,30014,1335,38859,1.1348,86.5,8.9,0
