Date,Season,Week,Festive Period,Control Point,Arrival/Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
7/31/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
7/31/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
7/31/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
7/31/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
7/31/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/1/2020,Q3,5,H,Airport,Arrival,571,5,11,587
8/1/2020,Q3,5,H,Airport,Departure,1800,80,82,1962
8/1/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/1/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/1/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/1/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/1/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,29,1,4,34
8/1/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,242,21,4,267
8/1/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/1/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/1/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/1/2020,Q3,5,H,Shenzhen Bay,Arrival,350,50,4,404
8/1/2020,Q3,5,H,Shenzhen Bay,Departure,1861,219,10,2090
8/1/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/1/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/1/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/1/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/1/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/1/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/1/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/2/2020,Q3,5,H,Airport,Arrival,674,3,46,723
8/2/2020,Q3,5,H,Airport,Departure,1663,59,96,1818
8/2/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/2/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/2/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/2/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/2/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,32,2,8,42
8/2/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,233,19,0,252
8/2/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/2/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/2/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/2/2020,Q3,5,H,Shenzhen Bay,Arrival,338,29,5,372
8/2/2020,Q3,5,H,Shenzhen Bay,Departure,1032,106,4,1142
8/2/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/2/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/2/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/2/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/2/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/2/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/2/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/3/2020,Q3,5,H,Airport,Arrival,416,2,14,432
8/3/2020,Q3,5,H,Airport,Departure,883,24,112,1019
8/3/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/3/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/3/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/3/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/3/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,28,4,11,43
8/3/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,157,4,2,163
8/3/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/3/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/3/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/3/2020,Q3,5,H,Shenzhen Bay,Arrival,428,22,9,459
8/3/2020,Q3,5,H,Shenzhen Bay,Departure,498,61,1,560
8/3/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/3/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/3/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/3/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/3/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/3/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/3/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/4/2020,Q3,5,H,Airport,Arrival,693,3,34,730
8/4/2020,Q3,5,H,Airport,Departure,1440,61,91,1592
8/4/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/4/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/4/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/4/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/4/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,29,2,5,36
8/4/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,188,21,7,216
8/4/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/4/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/4/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/4/2020,Q3,5,H,Shenzhen Bay,Arrival,312,30,6,348
8/4/2020,Q3,5,H,Shenzhen Bay,Departure,939,103,6,1048
8/4/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/4/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/4/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/4/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/4/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/4/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/4/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/5/2020,Q3,5,H,Airport,Arrival,683,3,40,726
8/5/2020,Q3,5,H,Airport,Departure,857,27,42,926
8/5/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/5/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/5/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/5/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/5/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,31,0,8,39
8/5/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,255,14,10,279
8/5/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/5/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/5/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/5/2020,Q3,5,H,Shenzhen Bay,Arrival,301,29,6,336
8/5/2020,Q3,5,H,Shenzhen Bay,Departure,1832,226,6,2064
8/5/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/5/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/5/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/5/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/5/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/5/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/5/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/6/2020,Q3,5,H,Airport,Arrival,373,3,20,396
8/6/2020,Q3,5,H,Airport,Departure,1195,32,99,1326
8/6/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/6/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/6/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/6/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/6/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,41,2,5,48
8/6/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,284,14,7,305
8/6/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/6/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/6/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/6/2020,Q3,5,H,Shenzhen Bay,Arrival,347,37,2,386
8/6/2020,Q3,5,H,Shenzhen Bay,Departure,2262,302,5,2569
8/6/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/6/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/6/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/6/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/6/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/6/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/6/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/7/2020,Q3,5,H,Airport,Arrival,672,5,46,723
8/7/2020,Q3,5,H,Airport,Departure,1312,32,117,1461
8/7/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/7/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/7/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/7/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/7/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,26,1,10,37
8/7/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,149,12,8,169
8/7/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/7/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/7/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/7/2020,Q3,5,H,Shenzhen Bay,Arrival,411,32,6,449
8/7/2020,Q3,5,H,Shenzhen Bay,Departure,931,108,2,1041
8/7/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/7/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/7/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/7/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/7/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/7/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/7/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/8/2020,Q3,5,H,Airport,Arrival,646,5,22,673
8/8/2020,Q3,5,H,Airport,Departure,1594,65,56,1715
8/8/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/8/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/8/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/8/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/8/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,38,3,5,46
8/8/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,181,15,4,200
8/8/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/8/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/8/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/8/2020,Q3,5,H,Shenzhen Bay,Arrival,370,51,7,428
8/8/2020,Q3,5,H,Shenzhen Bay,Departure,852,105,1,958
8/8/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/8/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/8/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/8/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/8/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/8/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/8/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/9/2020,Q3,5,H,Airport,Arrival,621,10,28,659
8/9/2020,Q3,5,H,Airport,Departure,1522,47,84,1653
8/9/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/9/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/9/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/9/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/9/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,42,4,6,52
8/9/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,113,6,3,122
8/9/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/9/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/9/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/9/2020,Q3,5,H,Shenzhen Bay,Arrival,415,37,1,453
8/9/2020,Q3,5,H,Shenzhen Bay,Departure,646,78,2,726
8/9/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/9/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/9/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/9/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/9/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/9/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/9/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/10/2020,Q3,5,H,Airport,Arrival,528,10,22,560
8/10/2020,Q3,5,H,Airport,Departure,749,19,78,846
8/10/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/10/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/10/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/10/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/10/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,33,3,7,43
8/10/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,98,3,4,105
8/10/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/10/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/10/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/10/2020,Q3,5,H,Shenzhen Bay,Arrival,530,43,2,575
8/10/2020,Q3,5,H,Shenzhen Bay,Departure,500,49,1,550
8/10/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/10/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/10/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/10/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/10/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/10/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/10/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/11/2020,Q3,5,H,Airport,Arrival,798,2,33,833
8/11/2020,Q3,5,H,Airport,Departure,988,23,57,1068
8/11/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/11/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/11/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/11/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/11/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,23,1,2,26
8/11/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,167,4,3,174
8/11/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/11/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/11/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/11/2020,Q3,5,H,Shenzhen Bay,Arrival,383,44,3,430
8/11/2020,Q3,5,H,Shenzhen Bay,Departure,884,111,4,999
8/11/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/11/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/11/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/11/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Kai Tak Cruise Terminal,Departure,0,0,0,0
8/11/2020,Q3,5,H,Macau Ferry Terminal,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Macau Ferry Terminal,Departure,0,0,0,0
8/11/2020,Q3,5,H,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
8/11/2020,Q3,5,H,Tuen Mun Ferry Terminal,Departure,0,0,0,0
8/12/2020,Q3,5,H,Airport,Arrival,388,7,21,416
8/12/2020,Q3,5,H,Airport,Departure,922,24,43,989
8/12/2020,Q3,5,H,Express Rail Link West Kowloon,Arrival,0,0,0,0
8/12/2020,Q3,5,H,Express Rail Link West Kowloon,Departure,0,0,0,0
8/12/2020,Q3,5,H,Hung Hom,Arrival,0,0,0,0
8/12/2020,Q3,5,H,Hung Hom,Departure,0,0,0,0
8/12/2020,Q3,5,H,Lo Wu,Arrival,0,0,0,0
8/12/2020,Q3,5,H,Lo Wu,Departure,0,0,0,0
8/12/2020,Q3,5,H,Lok Ma Chau Spur Line,Arrival,0,0,0,0
8/12/2020,Q3,5,H,Lok Ma Chau Spur Line,Departure,0,0,0,0
8/12/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Arrival,40,0,5,45
8/12/2020,Q3,5,H,Hong Kong-Zhuhai-Macao Bridge,Departure,203,23,3,229
8/12/2020,Q3,5,H,Lok Ma Chau,Arrival,0,0,0,0
8/12/2020,Q3,5,H,Lok Ma Chau,Departure,0,0,0,0
8/12/2020,Q3,5,H,Man Kam To,Arrival,0,0,0,0
8/12/2020,Q3,5,H,Man Kam To,Departure,0,0,0,0
8/12/2020,Q3,5,H,Sha Tau Kok,Arrival,0,0,0,0
8/12/2020,Q3,5,H,Sha Tau Kok,Departure,0,0,0,0
8/12/2020,Q3,5,H,Shenzhen Bay,Arrival,504,51,8,563
8/12/2020,Q3,5,H,Shenzhen Bay,Departure,1062,169,4,1235
8/12/2020,Q3,5,H,China Ferry Terminal,Arrival,0,0,0,0
8/12/2020,Q3,5,H,China Ferry Terminal,Departure,0,0,0,0
8/12/2020,Q3,5,H,Harbour Control,Arrival,0,0,0,0
8/12/2020,Q3,5,H,Harbour Control,Departure,0,0,0,0
8/12/2020,Q3,5,H,Kai Tak Cruise Terminal,Arrival,0,0,0,0
